90.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
91.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
92.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
93.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
94.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
95.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
96.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
97.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
99.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
101.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
103.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
105.0,0.0,0.0,0.0,0.0,8544527.0,0.0,0.0
106.0,1.1651028423649739,0.05084886599617708,0.00012090260393695125,8.388878311539735e-07,8544525.758129517,0.0,0.025797036988260767
107.0,1.5790500867287844,0.16763442953845017,0.0009060724409461785,1.3875145239103569e-05,8544525.152638143,0.0,0.09975739564819779
108.0,2.13951133101052,0.3118283912864716,0.0026164047232263453,6.458834978069581e-05,8544524.332763726,0.0,0.21321556240480224
109.0,2.8935778722474366,0.49490801761224207,0.005453261565570683,0.00018623955867781087,8544523.227747563,0.0,0.3781270536418761
110.0,3.903868884703469,0.7316766525286417,0.009701490836345942,0.0004213588269115814,8544521.743667327,0.0,0.6106642920509192
111.0,5.253532997478279,1.0414205867808943,0.015753033818965378,0.0008249258526880505,8544519.755926412,0.0,0.9325420513357441
112.0,7.052876962660556,1.4494270772756066,0.024138780367304147,0.0014685575948873504,8544517.099306772,0.0,1.3727818620844303
113.0,9.448147213684363,1.988983015911901,0.03557122076973288,0.0024460317452384426,8544513.554796493,0.0,1.9700560432139298
114.0,12.633160575793468,2.7040119896865757,0.051001290674198105,0.0038805804820320946,8544508.832147708,0.0,2.7757978710228386
115.0,16.86470599165323,3.6525581805362703,0.07169392251641801,0.005934528826526419,8544502.546782356,0.0,3.8583250391513517
116.0,22.48293770833586,4.911392742426601,0.09932829210764883,0.00882203723924849,8544494.189215438,0.0,5.308303795719672
117.0,29.938375542237555,6.582107285418049,0.13613069892796875,0.01282595349634027,8544483.08457322,0.0,7.245987317116779
118.0,39.82765081771042,8.7991769341968,0.18505059736367327,0.01832010379530401,8544468.338999169,0.0,9.830802391434329
119.0,52.940828648393655,11.740631430270152,0.24999370749008032,0.025798783164406522,8544448.768702991,0.0,13.274044452453486
120.0,70.32405296970092,15.642179239095736,0.33613064771166135,0.0359157746223588,8544422.806034252,0.0,17.855687130616676
121.0,93.36247223752311,20.8159029056507,0.4503055043518369,0.04953598019702769,8544388.375145163,0.0,23.946638218530925
122.0,123.89000617982173,27.675005519323186,0.601576656936682,0.06780374447158155,8544342.727402909,0.0,32.03820500261267
123.0,164.33463300970104,36.7665665641778,0.8019326363105612,0.09223327165552501,8544282.223532237,0.0,42.78110228548646
124.0,217.9106775623553,48.814898218662265,1.0672396305454024,0.12482828462027014,8544202.045265283,0.0,57.037091034305234
125.0,288.8732816208171,64.77892988849399,1.4184955605197147,0.16824038690511986,8544095.813718798,0.0,75.94733375184343
126.0,382.8551240971545,85.92815469188342,1.8834898619480316,0.22597864887759214,8543955.084380077,0.0,101.02287263654958
127.0,507.3119050044081,113.94313262544776,2.4990001320652446,0.3026869882274024,8543768.678893752,0.0,134.26438150955144
128.0,672.1116014930311,151.04847389009242,3.3136991293765745,0.4045112714403089,8543521.801066166,0.0,178.32064806187395
129.0,890.3136802225479,200.18876976235808,4.392001547081226,0.5395851475228522,8543194.867675869,0.0,236.69828746342202
130.0,1179.1991245375814,265.26128956435247,5.8191538407308965,0.7186729929223835,8542761.962553818,0.0,314.03920525963645
131.0,1561.6313494628166,351.4236697062485,7.70796784568983,0.9560207283414978,8542188.793370774,0.0,416.4876214993473
132.0,2067.8531443084667,465.5006047694526,10.207727368884031,1.2704816255356721,8541429.99260695,0.0,552.1754349954067
133.0,2652.1844035128283,612.9028741313668,13.506826752505132,1.6869297385440172,8540516.685624424,0.0,730.0333414569745
134.0,3402.040612264756,799.7130113063827,17.813032133073058,2.2372522603327214,8539344.926294347,0.0,960.2697977007474
135.0,4364.050718504088,1037.4181031233175,23.38726955392354,2.9615156356545036,8537841.783809926,0.0,1257.398583269083
136.0,5597.914247490088,1340.6835521298267,30.568852540251473,3.9103551021601572,8535913.850731209,0.0,1640.072261548479
137.0,7180.0094343542705,1728.2476542266718,39.79667776899995,5.148109929951726,8533441.562483774,0.0,2132.2356399695796
138.0,9207.963652260483,2224.059295727665,51.636449150053615,6.756812057765287,8530271.984586982,0.0,2764.599203845745
139.0,11806.420571178098,2858.7220567064346,66.81554430710426,8.841269429074972,8526209.682564406,0.0,3576.5179939965988
140.0,15134.280947925101,3671.3222478020443,86.26755214369018,11.53554984569207,8521005.211254768,0.0,4618.382447538708
141.0,15483.901856665465,4539.738421531746,110.74566000882584,15.007508580552305,8518510.227666216,0.0,5867.378887019545
142.0,15875.169820003144,5317.932714060587,139.44448985146832,19.424787782445247,8515924.9658225,0.0,7250.062365822687
143.0,16304.509908737296,6022.40359476337,171.33378253872118,24.918455405413308,8513247.736199604,0.0,8756.098058976515
144.0,16769.023258319863,6667.001043611266,205.59699289617166,31.586897476215064,8510476.603575516,0.0,10377.188232208557
145.0,17266.377863924765,7263.360973891691,241.59259542233966,39.502701450321595,8507609.413836095,0.0,12106.752029238798
146.0,17794.717182130735,7821.268546719156,278.8220719633816,48.71828741711816,8504643.816297546,0.0,13939.657614251362
147.0,18352.583616139847,8348.962010023912,316.90345570684286,59.27050390521229,8501577.282297803,0.0,15871.998116441679
148.0,18938.85443926597,8853.386790765282,355.54949297637114,71.18436847951864,8498407.1206882,0.0,17900.904220329114
149.0,19552.688111026142,9340.40797674156,394.5496405414124,84.47610284396404,8495130.490755012,0.0,20024.387413846995
150.0,20193.479274354584,9814.987992570455,433.755246576711,99.15558676294269,8491744.41301631,0.0,22241.20888344276
151.0,20860.821001940138,10281.335160551153,473.06737226209736,115.22833395192526,8488245.778268516,0.0,24550.76986279866
152.0,21554.473093416524,10743.027905526285,512.4268018528519,132.69707546185322,8484631.3551983,0.0,26953.019925458746
153.0,22274.335420602896,11203.118583711326,551.8058648414849,151.56302140746615,8480897.796825964,0.0,29448.380283488823
154.0,23020.425481461345,11664.220263804918,591.2017570525165,171.82685967735895,8477041.646005427,0.0,32037.679632590414
155.0,23792.859460149364,12128.579243671145,630.6311002349689,193.48954010475518,8473059.34017172,0.0,34722.10048413478
156.0,24591.836204881543,12598.135630045728,670.125523674486,216.55288413154182,8468947.215498108,0.0,37503.13425917392
157.0,25417.62363093981,13074.573927468859,709.7280879853301,241.02005297913175,8464701.510601321,0.0,40382.54369932495
158.0,26270.54713615429,13559.365263782121,749.4904017710692,266.8959015103665,8460318.369913336,0.0,43362.33138346269
159.0,27150.979683079786,14053.802612838852,789.4703072718219,294.1872401284008,8455793.846821811,0.0,46444.713334883076
160.0,28059.333258063714,14559.030152029694,829.730032289362,322.90302304562914,8451123.906667303,0.0,49632.09686727876
161.0,28996.051464234373,15076.06770567777,870.3347233042692,353.05447792995386,8446304.42967412,0.0,52927.06195473901
162.0,29961.603044635616,15605.831069340322,911.3512893604455,384.65518918172415,8441331.213882051,0.0,56332.34552543206
163.0,30956.476164552496,16149.148879572876,952.8474984835486,417.7211448162658,8436199.978138266,0.0,59850.82817431604
164.0,31981.17330956391,16706.776584590956,994.8912785318604,452.2707550438783,8430906.365202058,0.0,63485.522870223496
165.0,33036.20667890244,17279.40798001168,1037.5501827937603,488.3248490846128,8425445.945009684,0.0,67239.56529954141
166.0,34122.09397303644,17867.684697552802,1080.8909876315302,525.9066554733304,8419814.218141709,0.0,71116.2055446113
167.0,35239.354490630416,18472.203970766313,1124.979395265708,565.0417700550558,8414006.619531594,0.0,75118.80084170114
168.0,36388.505463704576,19093.5249485483,1169.8798195969782,605.7581150028249,8408018.52245071,0.0,79250.80920245919
169.0,37570.05857133553,19732.1737825849,1215.6552369401136,648.0858914778842,8401845.242802273,0.0,83515.78371540402
170.0,38784.516581978656,20388.64767764225,1262.3670868356114,692.0575279684783,8395482.043754295,0.0,87917.36737130003
171.0,53114.42909851943,21638.537066261586,1311.5647696223177,737.720228764547,8374973.653830318,0.0,92751.0950065304
172.0,71412.77269960685,24187.738713372517,1371.1765721978695,785.2861290909547,8348225.929689661,0.0,98544.09619609047
173.0,94886.62719141747,28265.243789395412,1451.3999858613768,835.3017094980053,8313394.101776571,0.0,105694.32554727959
174.0,125027.65570615345,34189.91437378542,1563.68509109122,888.6965751483403,8268160.410666881,0.0,114696.63758696213
175.0,163649.06005457512,42385.34060144909,1721.4112110594033,946.8401679180691,8209654.568273116,0.0,126169.77969190136
176.0,212901.35132026463,53395.09573761219,1940.637757911697,1011.6242075727564,8134391.537608866,0.0,140886.75336779503
177.0,275245.465427347,67895.48573077153,2240.924695844885,1085.5737344521017,8038252.486868641,0.0,159807.06354296656
178.0,353352.6931498666,86700.93541023029,2646.192651591365,1171.9892026833566,7916547.486421675,0.0,184107.703163975
179.0,449893.84298209526,110754.71083210157,3185.5529389712988,1275.1205666804983,7764210.409285528,0.0,215207.36339464926
180.0,567181.5868870657,141095.27117876653,3893.981551035842,1400.3711603279987,7576180.297257847,0.0,254775.4919649818
181.0,706650.2442069893,178787.39614482547,4812.641710065282,1554.5238113552196,7348007.088838931,0.0,304715.1052878626
182.0,868206.7757815724,224809.37846700393,5988.590489705775,1745.9737131988213,7076669.222558265,0.0,367107.05899028364
183.0,1049566.6518983564,279895.36949648045,7473.565071888341,1984.9424031195163,6761500.680905683,0.0,444105.7902245019
184.0,1245776.325069563,344346.5813621879,9321.576134368928,2283.6362795738223,6405014.641020643,0.0,537784.2401336937
185.0,1449167.834169754,417844.04658170626,11585.182515287082,2656.3045055134785,6013334.685933965,0.0,649938.946293804
186.0,1649928.0003762532,499311.3967364391,14310.596233405711,3119.1491981811987,5595975.840490544,0.0,781882.0169652023
187.0,1837274.5637616154,586877.9039884184,17532.12190605723,3690.0496270432013,5164894.0556856105,0.0,934258.3050312767
188.0,2000984.1619458457,677972.7407696582,21266.752425754632,4388.083366449272,4732988.668156898,0.0,1106926.5933354169
189.0,2132850.765029583,769544.9949678008,25509.880215017383,5232.858143811833,4312458.082071727,0.0,1298930.4195720842
190.0,2227675.605748233,858365.8805756595,30232.951285965475,6243.701166223608,3913446.8952471474,0.0,1508561.965976794
191.0,2283586.4472320853,941347.6027887879,35383.51426948146,7438.778795510416,3543269.977241032,0.0,1733500.6796731248
