,Infected asymptomatic,Infected symptomatic,Critical Cases,Diseased,Susceptible,Isolated,Recovered,total infected,accumulated cases,critical cases recovery rate,death rate,deimmunization rate,infected asymptomatic recovery rate,infected critical case rate,infected symptomatic recovery rate,infection rate,infection rate asymptomatic self,infection rate quarantined self,infection rate symptomatic self,isolated recovery rate,isolation rate asymptomatic,isolation rate symptomatic,isolated critical case rate,symptomatic rate,new cases,contact infectivity asymptomatic self,contact infectivity quarantine self,contact infectivity symptomatic self,fraction of symptomatic,non controlled population,incidence per 100000,case fatality rate,total infection rate,contacts per person symptomatic self,init total population,first infection
86.0,242973.38865491466,206191.6840626326,77007.6488581206,106387.123550032,2572537.8176463423,0.0,4794902.337227997,449165.07271754724,3635946.2613946465,4620.458931487236,3080.3059543248246,13319.17315896666,12148.669432745734,4123.833681252652,37114.503131273865,15175.759071800425,11994.815130039831,0.0,3180.9439417605945,0.0,0.0,0.0,0.0,24297.338865491467,24297.338865491467,0.375,0.03749999999999999,0.1875,0.45905547111027056,7816605.227591887,45449.328267433084,0.029259817362984046,15175.759071800425,15.0,8000000,0
87.0,222597.4738785635,189860.91747107246,73443.57994323305,109397.16298539718,2571367.144038857,0.0,4833333.721682915,412458.39134963596,3659225.7915383414,4406.614796593984,2937.743197729322,13425.927004674766,11129.873693928175,3797.218349421449,34174.965144793045,13910.609422258205,10983.142568566913,0.0,2927.4668536912923,0.0,0.0,0.0,0.0,22259.74738785635,22259.74738785635,0.375,0.03749999999999999,0.1875,0.46031532259487884,7817159.257071408,45740.32239422927,0.029896259268386533,13910.609422258205,15.0,8000000,0
88.0,203939.56072094964,174725.68768919748,69919.38684902225,112265.35825527998,2571507.2274263054,0.0,4867642.779059281,378665.24841014715,3680553.512561427,4195.163210941335,2796.7754739608904,13521.229941831336,10196.978036047482,3494.5137537839496,31450.623784055548,12756.26689612944,10062.249565637676,0.0,2694.0173304917653,0.0,0.0,0.0,0.0,20393.956072094963,20393.956072094963,0.375,0.03749999999999999,0.1875,0.4614251992301793,7817815.254895733,46006.91890701783,0.03050230294767554,12756.26689612944,15.0,8000000,0
89.0,186858.19860806025,160718.28880575442,66453.39856234251,114993.67587287037,2572841.3694509263,0.0,4898135.068700078,347576.48741381464,3700094.171250947,3987.2039137405504,2658.135942493701,13605.930746389105,9342.909930403013,3214.3657761150885,28929.291985035798,11702.474064550894,9223.37883065167,0.0,2479.0952338992224,0.0,0.0,0.0,0.0,18685.819860806027,18685.819860806027,0.375,0.03749999999999999,0.1875,0.46239689572099224,7818552.925564819,46251.177140636835,0.031078580855144214,11702.474064550894,15.0,8000000,0
90.0,171222.60860270777,147770.9641641912,63060.906771662885,117584.75470473309,2575263.445401495,0.0,4925097.320355238,318993.57276689896,3717998.8994991565,3783.654406299773,2522.4362708665153,13680.825889875663,8561.130430135388,2955.419283283824,26598.773549554415,10739.984030826232,8458.690561990092,0.0,2281.2934688361393,0.0,0.0,0.0,0.0,17122.260860270777,17122.260860270777,0.375,0.03749999999999999,0.1875,0.4632411959979306,7819354.338523632,46474.986243739455,0.03162581751182677,10739.984030826232,15.0,8000000,0
91.0,156912.0840338715,135816.85660131052,59754.46360872468,120041.79037652384,2578676.8951966274,0.0,4948797.910182973,292728.940635182,3734406.252101662,3585.2678165234806,2390.1785443489875,13746.66086161937,7845.604201693575,2716.3371320262104,24447.034188235895,9860.454409687472,7761.157742497989,0.0,2099.2966671894833,0.0,0.0,0.0,0.0,15691.20840338715,15691.20840338715,0.375,0.03749999999999999,0.1875,0.4639679845341099,7820203.746014783,46680.078151270776,0.03214481292948947,9860.454409687472,15.0,8000000,0
92.0,143815.38170068635,124790.73125868614,56544.16689524292,122368.43135338789,2582993.8160759984,0.0,4969487.472716032,268606.11295937246,3749443.18404582,3392.650013714575,2261.766675809717,13804.131868655644,7190.769085034318,2495.8146251737226,22462.331626563504,9056.352932134852,7124.47430595706,0.0,1931.8786261777925,0.0,0.0,0.0,0.0,14381.538170068636,14381.538170068636,0.375,0.03749999999999999,0.1875,0.4645863412556107,7821087.401751403,46868.039800572755,0.03263642768987015,9056.352932134852,15.0,8000000,0
93.0,131830.11517666688,114629.51195013174,53437.930154754285,124568.68613765252,2588134.146322648,0.0,4987399.610258177,246459.62712679862,3763225.9669389944,3206.2758092852573,2137.5172061901712,13853.887806272714,6591.505758833344,2292.590239002635,20633.312151023714,8320.8734230363,6542.974518101417,0.0,1777.8989049348831,0.0,0.0,0.0,0.0,13183.011517666688,13183.011517666688,0.375,0.03749999999999999,0.1875,0.46510462296186594,7821993.383707624,47040.32458673743,0.03310156956611793,8320.8734230363,15.0,8000000,0
94.0,120862.15901907845,105272.66554551308,50441.73562741363,126646.84093683957,2594024.9304419183,0.0,5002751.66842927,226134.82456459152,3775861.0452406458,3026.504137644818,2017.6694250965454,13896.532412303528,6043.107950953922,2105.4533109102617,18949.079798192357,7647.861008176523,6011.562128326432,0.0,1636.2988798500912,0.0,0.0,0.0,0.0,12086.215901907844,12086.215901907844,0.375,0.03749999999999999,0.1875,0.46553053360184143,7822911.42343578,47198.26306550807,0.03354118157935762,7647.861008176523,15.0,8000000,0
95.0,110825.07044943406,96662.46326814702,47559.869295267265,128607.387100316,2600599.6572332233,0.0,5015745.55265365,207487.53371758107,3787445.8337287256,2853.592157716036,1902.3947718106906,13932.626535149027,5541.253522471703,1933.2492653629404,17399.243388266466,7031.745517311727,5525.648035981655,0.0,1506.097481330072,0.0,0.0,0.0,0.0,11082.507044943406,11082.507044943406,0.375,0.03749999999999999,0.1875,0.4658711853007895,7823832.743604454,47343.07292160907,0.033956231388186625,7031.745517311727,15.0,8000000,0
96.0,101639.53324497245,88744.14306617045,44795.137524072656,130454.9575955036,2607797.663108866,0.0,5026568.565460453,190383.67631114292,3798069.4581944924,2687.708251444359,1791.8055009629065,13962.69045961237,5081.976662248622,1774.882861323409,15973.945751910684,6467.482155832275,5081.095380001751,0.0,1386.386775830523,0.0,0.0,0.0,0.0,10163.953324497244,10163.953324497244,0.375,0.03749999999999999,0.1875,0.4661331516738674,7824749.904880462,47475.86822743116,0.034347701913150015,6467.482155832275,15.0,8000000,0
97.0,93232.82710523845,81465.99319214413,42149.06538599552,132194.2717882536,2615563.593841845,0.0,5035394.248686562,174698.8202973826,3807813.4417584413,2528.943923159731,1685.9626154398206,13987.206246351561,4661.641355261922,1629.3198638428826,14663.878774585944,5950.498617357467,4674.171104754768,0.0,1276.3275126026988,0.0,0.0,0.0,0.0,9323.282710523845,9323.282710523845,0.375,0.03749999999999999,0.1875,0.4663225146767902,7825656.66282579,47597.66802198051,0.03471658310214024,5950.498617357467,15.0,8000000,0
98.0,85538.32457711697,74779.37370996474,39622.07707142534,133830.08780167816,2623846.918667011,0.0,5042383.2181728445,160317.69828708173,3816752.3394661765,2377.3246242855203,1584.8830828570135,14006.620050480124,4276.916228855849,1495.587474199295,13460.287267793654,5476.647901642264,4301.503180539245,0.0,1175.144721103019,0.0,0.0,0.0,0.0,8553.832457711698,8553.832457711698,0.375,0.03749999999999999,0.1875,0.4664449060144123,7826547.835126936,47709.40424332721,0.03506386474643416,5476.647901642264,15.0,8000000,0
99.0,78495.01668728632,68638.68975745325,37213.659049385344,135367.16174928626,2632601.4913232327,0.0,5047683.981433402,147133.70644473957,3824954.323983468,2232.8195429631205,1488.546361975414,14021.34439287056,3924.750834364316,1372.7737951490649,12354.964156341584,5042.166186007396,3960.042766231589,0.0,1082.123419775807,0.0,0.0,0.0,0.0,7849.501668728632,7849.501668728632,0.375,0.03749999999999999,0.1875,0.46650554394368193,7827419.179201374,47811.92904979335,0.03539053026084484,5042.166186007396,15.0,8000000,0
100.0,72047.06770101379,63001.327951952204,34922.50681266397,136810.2131683449,2641785.153215054,0.0,5051433.731151021,135048.395652966,3832481.725287219,2095.350408759838,1396.9002725065588,14031.760364308391,3602.353385050689,1260.026559039044,11340.239031351397,4643.635174073714,3647.0306961355145,0.0,996.6044779381987,0.0,0.0,0.0,0.0,7204.706770101378,7204.706770101378,0.375,0.03749999999999999,0.1875,0.46650926615853167,7828267.280019041,47906.02156609024,0.035697551345294905,4643.635174073714,15.0,8000000,0
101.0,66143.39886444542,57827.565270098676,32746.656160890747,138163.89601531808,2651359.3743975246,0.0,5053759.109291767,123970.9641345441,3839391.5272619613,1964.7993696534445,1309.8662464356298,14038.219748032685,3307.1699432222713,1156.5513054019734,10408.961748617763,4277.94841317783,3359.96775491895,0.0,917.9806582588802,0.0,0.0,0.0,0.0,6614.339886444543,6614.339886444543,0.375,0.03749999999999999,0.1875,0.4664605593237071,7829089.447823836,47992.39409077451,0.03598588344904976,4277.94841317783,15.0,8000000,0
102.0,60737.3005633974,53080.45800560096,30683.600044780924,139432.77462488014,2661288.9285540637,0.0,5054776.938207324,113817.75856899837,3845735.824075416,1841.0160026868555,1227.344001791237,14041.047050575899,3036.86502816987,1061.6091601120193,9554.482441008173,3942.2811319556495,3096.5882752722823,0.0,845.6928566833669,0.0,0.0,0.0,0.0,6073.73005633974,6073.73005633974,0.375,0.03749999999999999,0.1875,0.46636358572658615,7829883.625330386,48071.697800942704,0.03625646196288126,3942.2811319556495,15.0,8000000,0
103.0,55786.07201924316,48725.716961911465,28730.39202795097,140621.30407568777,2671541.5985507206,0.0,5054594.916364531,104511.78898115462,3851562.2391336206,1723.823521677058,1149.215681118039,14040.54143434592,2789.3036009621583,974.5143392382294,8770.629053144065,3634.0632027924685,2854.8366540417314,0.0,779.2265487507373,0.0,0.0,0.0,0.0,5578.6072019243165,5578.6072019243165,0.375,0.03749999999999999,0.1875,0.4662222074363075,7830648.303896407,48144.52798917026,0.036510199068552365,3634.0632027924685,15.0,8000000,0
104.0,51250.6874201278,44731.57382835714,26883.73742750263,141733.81444853128,2682087.909516809,0.0,5053312.277358718,95982.26124848494,3856914.309316676,1613.0242456501578,1075.3494971001053,14036.978548218662,2562.53437100639,894.6314765671428,8051.683289104285,3350.95488078611,2632.846435373832,0.0,718.1084454122785,0.0,0.0,0.0,0.0,5125.06874201278,5125.06874201278,0.375,0.03749999999999999,0.1875,0.4660400082943787,7831382.448124012,48211.42886645845,0.03674798117919349,3350.95488078611,15.0,8000000,0
105.0,47095.4872353325,41068.64268256941,25140.073177882216,142774.4985046638,2692900.886726835,0.0,5051020.411672765,88164.12991790191,3861831.8370779934,1508.4043906729328,1005.6029271152887,14030.61225464657,2354.7743617666247,821.3728536513881,7392.355682862493,3090.825012187128,2428.921654984493,0.0,661.9033572026344,0.0,0.0,0.0,0.0,4709.548723533249,4709.548723533249,0.375,0.03749999999999999,0.1875,0.46582031400766233,7832085.428317502,48272.89796347492,0.03697066690834791,3090.825012187128,15.0,8000000,0
106.0,43287.893367190154,37709.7797279819,23495.637429945877,143747.40235329064,2703955.83584684,0.0,5047803.451274801,80997.67309517205,3866351.212859714,1409.7382457967526,939.8254971978351,14021.676253541114,2164.3946683595077,754.195594559638,6787.760351036743,2851.7314415788396,2241.5201790294586,0.0,610.2112625493809,0.0,0.0,0.0,0.0,4328.789336719015,4328.789336719015,0.375,0.03749999999999999,0.1875,0.465566210570926,7832756.960216813,48329.39016074642,0.03717908550966044,2851.7314415788396,15.0,8000000,0
107.0,39798.14674617143,34629.94368616347,21946.529853224438,144656.4187168497,2715230.1433639596,0.0,5043738.817633679,74428.0904323349,3870505.7101396522,1316.7917911934662,877.8611941289776,14010.385604537998,1989.9073373085714,692.5988737232694,6233.389863509425,2631.9033789120776,2069.2388050628792,0.0,562.6645738491983,0.0,0.0,0.0,0.0,3979.814674617143,3979.814674617143,0.375,0.03749999999999999,0.1875,0.4652805612102426,7833397.051429974,48381.32137674565,0.037374035733338404,2631.9033789120776,15.0,8000000,0
108.0,36599.065960515145,31806.05869706013,20488.763557704115,145505.28244042696,2726703.0952449488,0.0,5038897.734099396,68405.12465757527,3874325.755284777,1229.325813462247,819.5505423081646,13996.938150276099,1829.9532980257572,636.1211739412026,5725.090565470824,2429.7255154409604,1910.799921972836,0.0,518.9255934681246,0.0,0.0,0.0,0.0,3659.9065960515145,3659.9065960515145,0.375,0.03749999999999999,0.1875,0.46496602200896486,7834005.95400192,48429.07194105971,0.03755628504958582,2429.7255154409604,15.0,8000000,0
109.0,33665.82552382992,29216.881116374454,19118.30949489933,146297.56792721414,2738355.712071061,0.0,5033345.703866674,62882.70664020437,3877839.1742457235,1147.09856969396,764.7323797959732,13981.515844074094,1683.2912761914959,584.3376223274892,5259.038600947401,2243.7237020927746,1765.0395512206132,0.0,478.6841508721615,0.0,0.0,0.0,0.0,3366.5825523829917,3366.5825523829917,0.375,0.03749999999999999,0.1875,0.4646250563536414,7834584.122577939,48472.98967807154,0.037726569193182284,2243.7237020927746,15.0,8000000,0
110.0,30975.752415785802,26842.871221709647,17831.134138849673,147036.68821513816,2750170.599076064,0.0,5027142.954932506,57818.623637495446,3881071.4179886617,1069.8680483309804,713.245365553987,13964.285985923629,1548.78762078929,536.8574244341929,4831.716819907737,2072.5520252739925,1630.896613739329,0.0,441.6554115346637,0.0,0.0,0.0,0.0,3097.57524157858,3097.57524157858,0.375,0.03749999999999999,0.1875,0.46425994831710266,7835132.177646065,48513.39272485827,0.03788559198720927,2072.5520252739925,15.0,8000000,0
111.0,28508.13957697705,24666.070533622238,16623.231187677793,147725.89544064176,2762131.80967373,0.0,5020344.853587406,53174.21011059929,3884045.768426446,997.3938712606675,664.9292475071118,13945.402371076127,1425.4069788488525,493.3214106724448,4439.892696052003,1914.9811339441574,1507.4032859436818,0.0,407.5778480004756,0.0,0.0,0.0,0.0,2850.813957697705,2850.813957697705,0.375,0.03749999999999999,0.1875,0.46387281507930694,7835650.873371735,48550.572105330575,0.03803402540760748,1914.9811339441574,15.0,8000000,0
112.0,26244.075094990058,22669.985212357395,15490.647966835353,148368.2824640449,2774224.721203423,0.0,5013002.288058403,48914.06030734745,3886783.526481839,929.4388780101211,619.6259186734142,13925.006355717785,1312.2037547495029,453.39970424714795,4080.597338224331,1769.8876883144844,1393.676324875875,0.0,376.2113634386095,0.0,0.0,0.0,0.0,2624.4075094990058,2624.4075094990058,0.375,0.03749999999999999,0.1875,0.463465618472734,7836141.069569173,48584.794081022985,0.03817250985375611,1769.8876883144844,15.0,8000000,0
113.0,24166.28588125957,20839.475795618564,14429.507157139185,148966.7854570105,2786435.92174933,0.0,5005162.023959699,45005.76167687813,3889304.1837922786,865.770429428351,577.1802862855675,13903.227844332498,1208.3142940629784,416.78951591237126,3751.1056432113414,1636.2448150423993,1288.9092569145785,0.0,347.33555812782083,0.0,0.0,0.0,0.0,2416.628588125957,2416.628588125957,0.375,0.03749999999999999,0.1875,0.463040175727654,7836603.707385907,48616.30229740348,0.0383016545935885,1636.2448150423993,15.0,8000000,0
114.0,22258.994704773195,19160.65338865117,13436.024414885513,149524.18727645552,2798753.107002157,0.0,4996867.033213138,41419.64809342437,3891625.579448901,806.1614648931306,537.4409765954206,13880.186203369827,1112.9497352386597,383.21306777302345,3448.9176099572114,1513.113466553655,1192.3653370051227,0.0,320.7481295485323,0.0,0.0,0.0,0.0,2225.8994704773195,2225.8994704773195,0.375,0.03749999999999999,0.1875,0.46259816948307314,7837039.788308719,48645.319743111264,0.03842203835488969,1513.113466553655,15.0,8000000,0
115.0,20507.789517020643,17620.782297948772,12506.522398232242,150043.12147088852,2811164.986233466,0.0,4988156.798082506,38128.571814969415,3893764.043052493,750.3913438939345,500.26089592928975,13855.99110578474,1025.389475851032,352.41564595897546,3171.740813630779,1399.6345933545192,1103.3711962882696,0.0,296.2633970662495,0.0,0.0,0.0,0.0,2050.778951702064,2050.778951702064,0.375,0.03749999999999999,0.1875,0.4621411571212009,7837450.356130942,48672.05053815617,0.03853421003735581,1399.6345933545192,15.0,8000000,0
116.0,18899.5040711924,16208.189007922838,11637.441663988662,150526.07678472117,2823661.1965435,0.0,4979067.591928737,35107.69307911524,3895734.5252658464,698.2464998393197,465.49766655954653,13830.74331091316,944.97520355962,324.16378015845675,2917.474021426111,1295.0220480930784,1021.311105533152,0.0,273.71094255992625,0.0,0.0,0.0,0.0,1889.95040711924,1889.95040711924,0.375,0.03749999999999999,0.1875,0.4616705794766309,7837836.481551353,48696.68156582308,0.0386386895227285,1295.0220480930784,15.0,8000000,0
117.0,17422.10890631359,14912.17733079574,10825.348852142155,150975.40204373686,2836232.2246245984,0.0,4969632.738242473,32334.28623710933,3897550.7169456435,649.5209311285292,433.01395408568624,13804.535384006871,871.1054453156796,298.2435466159148,2684.1919195432333,1198.5561488603594,945.6217901066984,0.0,252.93435875366086,0.0,0.0,0.0,0.0,1742.2108906313592,1742.2108906313592,0.375,0.03749999999999999,0.1875,0.46118776896585306,7838199.249104181,48719.383961820546,0.03873596856285434,1198.5561488603594,15.0,8000000,0
118.0,16064.611832873408,13722.94950950069,10066.942531966773,151393.31132072635,2848869.3353551705,0.0,4959882.849449825,29787.561342374098,3899225.1578473374,604.0165519180064,402.67770127867095,13777.452359582847,803.2305916436704,274.4589901900138,2470.130911710124,1109.5778369363697,875.7877394999009,0.0,233.7900974364689,0.0,0.0,0.0,0.0,1606.4611832873409,1606.4611832873409,0.375,0.03749999999999999,0.1875,0.46069395717799827,7838539.746147369,48740.31447309172,0.03882651172785999,1109.5778369363697,15.0,8000000,0
119.0,14816.967119941899,12631.533017928978,9359.057043402838,151781.88929445215,2861564.5066046347,0.0,4949846.046919703,27448.500137870877,3900769.33581327,561.5434226041702,374.3622817361135,13749.57235255473,740.8483559970949,252.63066035857955,2273.675943227216,1027.4833710108421,811.3369608197969,0.0,216.14641019104522,0.0,0.0,0.0,0.0,1481.6967119941899,1481.6967119941899,0.375,0.03749999999999999,0.1875,0.4601902819637554,7838859.053662209,48759.61669766588,0.03891075739878559,1027.4833710108421,15.0,8000000,0
120.0,13669.992644325643,11629.712779482703,8698.664630508458,152143.09672770975,2874310.369688537,0.0,4939548.163529499,25299.705423808344,3902193.77727732,521.9198778305074,347.9465852203383,13720.967120915277,683.4996322162822,232.5942555896541,2093.3483003068864,951.7195059546428,751.8371312649756,0.0,199.88237468966724,0.0,0.0,0.0,0.0,1366.9992644325644,1366.9992644325644,0.375,0.03749999999999999,0.1875,0.4596777940559947,7839158.238641845,48777.4222159665,0.038989118790985475,951.7195059546428,15.0,8000000,0
121.0,12615.294319720535,10709.968511105928,8082.876130059334,152478.7760014602,2887100.154965959,0.0,4929012.93007176,23325.26283082646,3903508.1298482087,484.97256780356,323.3150452023734,13691.702583532666,630.7647159860268,214.19937022211857,1927.794331999067,881.7791095815368,696.8921095343961,0.0,184.88700004714067,0.0,0.0,0.0,0.0,1261.5294319720535,1261.5294319720535,0.375,0.03749999999999999,0.1875,0.45915746325274964,7839438.347868545,48793.85162310261,0.03906198499640104,881.7791095815368,15.0,8000000,0
122.0,11645.197177922211,9865.416893743008,7508.9404476717655,152790.65665190757,2899927.6421189383,0.0,4918262.146709882,21510.61407166522,3904721.237668154,450.5364268603059,300.35761790687064,13661.839296416338,582.2598588961106,197.30833787486017,1775.7750408737415,817.1971756049747,646.1387704628604,0.0,171.05840514211437,0.0,0.0,0.0,0.0,1164.5197177922212,1164.5197177922212,0.375,0.03749999999999999,0.1875,0.45863018419070584,7839700.402900485,48809.015470851926,0.03912972203443441,817.1971756049747,15.0,8000000,0
123.0,10752.682524889427,9089.758269833404,6974.243025986998,153080.3608661415,2912787.114696576,0.0,4907315.840616641,19842.440794722832,3905841.2101832433,418.4545815592199,278.9697210394799,13631.43289060178,537.6341262444714,181.7951653966681,1636.156488570013,757.5471952333614,599.2441310076523,0.0,158.30306422570908,0.0,0.0,0.0,0.0,1075.2682524889428,1075.2682524889428,0.375,0.03749999999999999,0.1875,0.4580967817351814,7839945.396107939,48823.01512729054,0.03919267390262384,757.5471952333614,15.0,8000000,0
124.0,9931.33064183507,8377.227572624213,6476.303484307136,153349.40889963476,2925673.3185452,0.0,4896192.4108564695,18308.558214459284,3906875.4849065696,388.5782090584282,259.05213937228547,13600.534474601303,496.56653209175346,167.54455145248428,1507.9009630723583,702.4378536230347,555.9027390952666,0.0,146.5351145277681,0.0,0.0,0.0,0.0,993.1330641835069,993.1330641835069,0.375,0.03749999999999999,0.1875,0.4575580160106901,7840174.287616128,48835.94356133212,0.0392511636196417,702.4378536230347,15.0,8000000,0
125.0,9175.268545606501,7722.549199643711,6012.772586433577,153599.22438561392,2938581.423780898,0.0,4884908.761501878,16897.817745250213,3907830.8847043333,360.7663551860146,240.5109034573431,13569.191004171882,458.76342728032506,154.45098399287423,1390.058855935868,651.5100207758749,515.8342998313485,0.0,135.6757209445264,0.0,0.0,0.0,0.0,917.5268545606501,917.5268545606501,0.375,0.03749999999999999,0.1875,0.45701458709450415,7840388.003028026,48847.88605880417,0.039305494254323455,651.5100207758749,15.0,8000000,0
126.0,8479.122363514403,7120.895552721943,5581.4286731444945,153831.13951218026,2951506.9899922693,0.0,4873480.423906245,15600.017916236346,3908713.670088679,334.88572038866965,223.2571469257798,13537.445621961793,423.9561181757202,142.4179110544389,1281.7611994899498,604.4340094759606,478.78151622983825,0.0,125.65249324612238,0.0,0.0,0.0,0.0,847.9122363514404,847.9122363514404,0.375,0.03749999999999999,0.1875,0.4564671393941532,7840587.431814751,48858.92087610849,0.039355949935491234,604.4340094759606,15.0,8000000,0
127.0,7837.973915607545,6567.848978733501,5180.173677577087,154046.40004815237,2964445.93438984,0.0,4861921.668990162,14405.822894341047,3909529.586958316,310.8104206546252,207.20694710308348,13505.337969417118,391.89869578037724,131.35697957467002,1182.2128161720302,560.9070755488519,444.50812397120177,0.0,116.39895157765021,0.0,0.0,0.0,0.0,783.7973915607545,783.7973915607545,0.375,0.03749999999999999,0.1875,0.45591626572845834,7840773.426274343,48869.11983697895,0.039402796838277215,560.9070755488519,15.0,8000000,0
128.0,7247.321132317957,6059.366858185678,4807.02882557646,154246.17020300595,2977394.502644322,0.0,4850245.610336668,13306.687990503635,3910283.9101891024,288.4217295345876,192.2811530230584,13472.90447315741,362.36605661589783,121.18733716371358,1090.686034473422,520.6511381343569,412.7971017910996,0.0,107.85403634325732,0.0,0.0,0.0,0.0,724.7321132317957,724.7321132317957,0.375,0.03749999999999999,0.1875,0.4553625111304907,7840946.800971493,48878.548877363784,0.039446284143482196,520.6511381343569,15.0,8000000,0
129.0,6703.041967575427,5591.749602414276,4460.130108665988,154431.53731008302,2990349.242179285,0.0,4838464.298832053,12294.791569989702,3910981.4834411554,267.60780651995924,178.40520434663952,13440.178607866816,335.15209837877137,111.83499204828551,1006.5149284345696,483.4106998210363,383.44904096172087,0.0,99.96165885931543,0.0,0.0,0.0,0.0,670.3041967575427,670.3041967575427,0.375,0.03749999999999999,0.1875,0.45480637638975113,7841108.332581328,48887.26854301445,0.03948664496723808,483.4106998210363,15.0,8000000,0
130.0,6201.361497078495,5161.611334112391,4137.723604522644,154603.51632548598,3003306.977704967,0.0,4826588.809533911,11362.972831190886,3911626.7555164923,248.2634162713586,165.50894418090576,13407.191137594196,310.0680748539247,103.23222668224783,929.0900401402305,448.9509484262679,356.2806589859369,0.0,92.67028944033102,0.0,0.0,0.0,0.0,620.1361497078494,620.1361497078494,0.375,0.03749999999999999,0.1875,0.4542483213498481,7841258.760070069,48895.33444395615,0.03952409725888381,448.9509484262679,15.0,8000000,0
131.0,5738.821918575693,4765.853039918012,3838.160708552117,154763.05413784645,3016264.78879909,0.0,4814629.321396096,10504.674958493706,3912223.8135716044,230.289642513127,153.52642834208467,13373.970337211376,286.94109592878465,95.31706079836025,857.8535471852422,417.0560239439656,331.1234441033926,0.0,85.93257984057301,0.0,0.0,0.0,0.0,573.8821918575693,573.8821918575693,0.375,0.03749999999999999,0.1875,0.45368876797701513,7841398.78515368,48902.79766964506,0.039558844665524874,417.0560239439656,15.0,8000000,0
132.0,5312.255195921576,4401.637997605908,3559.8933302103947,154911.0336864999,3029219.989357961,0.0,4802595.190431877,9713.893193527485,3912776.413462213,213.5935998126237,142.3957332084158,13340.542195644102,265.6127597960788,88.03275995211816,792.2948395690635,387.5274357447167,307.8224185286484,0.0,79.70501721606826,0.0,0.0,0.0,0.0,531.2255195921576,531.2255195921576,0.375,0.03749999999999999,0.1875,0.45312810321393965,7841529.0729833655,48909.70516827766,0.0395910773622322,387.5274357447167,15.0,8000000,0
133.0,4918.758111486909,4066.3692939030466,3301.4690989777528,155048.27788756692,3042170.108756877,0.0,4790495.01685126,8985.127405389956,3913288.0074728588,198.08814593866515,132.0587639591101,13306.930602364611,245.93790557434545,81.32738587806094,731.9464729025484,360.1826165191794,286.23500952277976,0.0,73.94760699639963,0.0,0.0,0.0,0.0,491.8758111486909,491.8758111486909,0.375,0.03749999999999999,0.1875,0.45256668163255337,7841650.253013527,48916.100093410736,0.03962097284725402,360.1826165191794,15.0,8000000,0
134.0,4555.669512376229,3757.6692619548726,3061.526617235162,155175.55336908356,3055112.8745731395,0.0,4778336.706666282,8313.338774331101,3913761.7696614,183.69159703410972,122.4610646894065,13273.157518517452,227.78347561881145,75.15338523909745,676.3804671518772,334.8536007219038,266.23001845744164,0.0,68.62358226446213,0.0,0.0,0.0,0.0,455.5669512376229,455.5669512376229,0.375,0.03749999999999999,0.1875,0.45200482789867036,7841762.920013753,48922.0221207675,0.03964869670197341,334.8536007219038,15.0,8000000,0
135.0,4220.549554986572,3473.360679926975,2838.7907906089017,155293.57401768136,3068046.1967380284,0.0,4766127.528218839,7693.910234913546,3914200.6190280546,170.3274474365341,113.55163162435608,13239.24313394122,211.0274777493286,69.4672135985395,625.2049223868555,311.38581641413384,247.6866789783092,0.0,63.69913743582466,0.0,0.0,0.0,0.0,422.0549554986572,422.0549554986572,0.375,0.03749999999999999,0.1875,0.45144283906062543,7841867.635191781,48927.50773785068,0.03967440331564883,311.38581641413384,15.0,8000000,0
136.0,3911.160769868709,3211.449584077261,2632.0682605330803,155403.00434041923,3080968.1529958337,0.0,4753874.164049342,7122.61035394597,3914607.240699894,157.9240956319848,105.28273042132321,13205.206011248172,195.55803849343545,64.22899168154522,578.0609251339071,289.63698043376155,230.49379622529253,0.0,59.14318420846905,0.0,0.0,0.0,0.0,391.1160769868709,391.1160769868709,0.375,0.03749999999999999,0.1875,0.45088098667338977,7841964.927399121,48932.590508748675,0.039698236575231666,289.63698043376155,15.0,8000000,0
137.0,3625.450784759129,2970.1095608435194,2440.242958737161,155504.46264625993,3093876.9755587876,0.0,4741582.758490689,6595.560345602648,3914984.10530472,146.41457752422966,97.60971834948646,13171.063218029693,181.27253923795644,59.40219121687039,534.6197209518334,269.4760877500969,214.5489598308113,0.0,54.92712791928559,0.0,0.0,0.0,0.0,362.5450784759129,362.5450784759129,0.375,0.03749999999999999,0.1875,0.450319518768975,7842055.29439508,48937.301316309,0.039720330520768836,269.4760877500969,15.0,8000000,0
138.0,3361.536558160672,2747.6673930445813,2262.271799010554,155598.52405238542,3106771.0388564724,0.0,4729258.961341004,6109.203951205253,3915333.486692793,135.73630794063322,90.49087196042215,13136.830448169456,168.0768279080336,54.95334786089163,494.58013074802466,250.7824867007926,199.75782410415445,0.0,51.02466259663813,0.0,0.0,0.0,0.0,336.1536558160672,336.1536558160672,0.375,0.03749999999999999,0.1875,0.4497586616833292,7842139.204148682,48941.66858365991,0.0397408099670755,250.7824867007926,15.0,8000000,0
139.0,3117.6899890785244,2542.589945187824,2097.180517850656,155685.72332107925,3119648.848287171,0.0,4716907.967939712,5660.279934266348,3915657.478150686,125.83083107103937,83.88722071402626,13102.522133165867,155.88449945392622,50.85179890375648,457.6661901338083,233.4450325673527,186.03344942796141,0.0,47.4115831393913,0.0,0.0,0.0,0.0,311.76899890785245,311.76899890785245,0.375,0.03749999999999999,0.1875,0.4491986217493286,7842217.096161149,48945.71847688357,0.03975979109250577,233.4450325673527,15.0,8000000,0
